"","OBSPRED_ID","NoRWeST_ID","MonthYear","MonthlyMax","MonthlyMin","MonthlyMean","SD","Ndays","MaxDailyRange","SampleMonth","SampleYear","QAQC"
"13321",2799,"MidSnake_2799","Apr-11",8.12,"0.93",3.799481481,0.492142364,30,6.67,4,2011,1
"13322",2799,"MidSnake_2799","May-11",8.91,"2.1",4.893369176,0.418779825,31,6.31,5,2011,1
"13323",2799,"MidSnake_2799","Jun-11",9.8,"3.3",5.837666667,0.538756163,30,5.77,6,2011,1
"13324",2799,"MidSnake_2799","Jul-11",14.31,"4.37",8.897365591,1.341550658,31,6.4,7,2011,0
"13325",2799,"MidSnake_2799","Aug-11",16.32,"7.41",11.36021505,0.604964453,31,6.68,8,2011,1
"13326",2799,"MidSnake_2799","Sep-11",13.71,"6.3",9.615777778,0.542848815,30,6.46,9,2011,1
"13327",2799,"MidSnake_2799","Oct-11",12.58,"1.34",6.259444444,1.91393394,31,4.17,10,2011,1
"13328",2799,"MidSnake_2799","Nov-11",4.55,"-0.004",1.951540741,0.849594767,30,2.69,11,2011,1
"13329",2799,"MidSnake_2799","Dec-11",2.26,"-0.004",0.534803704,0.461428499,30,1.61,12,2011,1
"13330",2800,"MidSnake_2800","Jul-11",11.88,"4.86",8.219490741,0.832412031,12,5.5,7,2011,1
"13331",2800,"MidSnake_2800","Aug-11",13.01,"6.56",9.435591398,0.537841574,31,4.51,8,2011,1
"13332",2800,"MidSnake_2800","Sep-11",10.46,"5.77",8.02262963,0.379884086,30,4.03,9,2011,1
"13333",2800,"MidSnake_2800","Oct-11",9.46,"1.18",5.002491039,1.603469912,31,2.86,10,2011,1
"13334",2800,"MidSnake_2800","Nov-11",3.24,"-0.5",1.097559259,0.644800183,30,2.11,11,2011,1
"13335",2800,"MidSnake_2800","Dec-11",1.48,"-0.5",0.048407407,0.396973566,30,1.27,12,2011,0
"13336",2801,"MidSnake_2801","Jan-11",1.88,"0.05",0.555250896,0.412313752,31,1.54,1,2011,1
"13337",2801,"MidSnake_2801","Feb-11",2.71,"0.02",0.572678571,0.530118807,28,1.41,2,2011,1
"13338",2801,"MidSnake_2801","Mar-11",4.45,"0.02",1.48797491,0.420601924,31,3.09,3,2011,0
"13339",2801,"MidSnake_2801","Apr-11",5.59,"0.68",2.652203704,0.42794701,30,4.28,4,2011,0
"13340",2801,"MidSnake_2801","May-11",6.88,"1.48",3.837831541,0.37395639,31,4.29,5,2011,1
"13341",2801,"MidSnake_2801","Jun-11",9.75,"2.53",5.052444444,0.783388773,30,5.65,6,2011,1
"13342",2801,"MidSnake_2801","Jul-11",14.48,"4.27",9.540430108,1.368117671,31,6.08,7,2011,0
"13343",2801,"MidSnake_2801","Aug-11",15.29,"7.39",11.04252688,0.730128277,31,5.54,8,2011,0
"13344",2801,"MidSnake_2801","Sep-11",13.25,"5.97",8.923037037,0.80476301,30,5.36,9,2011,0
"13345",2801,"MidSnake_2801","Oct-11",11.41,"0.21",4.955125448,2.170472212,31,3.34,10,2011,1
"13346",2801,"MidSnake_2801","Nov-11",2.71,"0.02",0.787851852,0.518827204,30,2.05,11,2011,1
"13347",2801,"MidSnake_2801","Dec-11",0.43,"0.02",0.097222222,0.068507783,30,0.38,12,2011,0
"13348",2802,"MidSnake_2802","Jan-11",3.67,"-0.004",1.296143369,0.849522339,31,2.29,1,2011,1
"13349",2802,"MidSnake_2802","Feb-11",4.08,"-0.004",0.974746032,0.882091147,28,2.21,2,2011,0
"13350",2802,"MidSnake_2802","Mar-11",7.49,"-0.004",2.513039427,0.680545946,31,4.52,3,2011,0
"13351",2802,"MidSnake_2802","Apr-11",8.14,"0.82",3.682074074,0.502030359,30,6.64,4,2011,1
"13352",2802,"MidSnake_2802","May-11",9.13,"2.15",4.776379928,0.493202057,31,6.98,5,2011,1
"13353",2802,"MidSnake_2802","Jun-11",12.19,"3.38",6.777574074,1.13476242,30,6.16,6,2011,1
"13354",2802,"MidSnake_2802","Jul-11",13.88,"5.82",9.580537634,0.680723569,31,6.23,7,2011,0
"13355",2802,"MidSnake_2802","Aug-11",14.57,"7.31",10.75992832,0.651550031,31,5.07,8,2011,0
"13356",2802,"MidSnake_2802","Sep-11",12.99,"6.71",9.566055556,0.727491584,30,4.85,9,2011,1
"13357",2802,"MidSnake_2802","Oct-11",11.58,"1.31",6.073225806,2.044613497,31,2.91,10,2011,0
"13358",2802,"MidSnake_2802","Nov-11",3.93,"-0.004",1.490640741,0.795854711,30,2.57,11,2011,1
"13359",2802,"MidSnake_2802","Dec-11",2.07,"-0.004",0.40422963,0.436119127,30,1.75,12,2011,1
"13360",2803,"MidSnake_2803","Jan-11",2.37,"0.24",1.640949821,0.430426293,31,1.88,1,2011,0
"13361",2803,"MidSnake_2803","Feb-11",2.34,"0.02",1.255753968,0.499134212,28,0.98,2,2011,1
"13362",2803,"MidSnake_2803","Mar-11",2.28,"0.6",1.715143369,0.199822759,31,1.28,3,2011,1
"13363",2803,"MidSnake_2803","Apr-11",2.42,"0.46",1.81062963,0.166001465,30,1.12,4,2011,1
"13364",2803,"MidSnake_2803","May-11",3.9,"0.85",2.211827957,0.403466695,31,1.66,5,2011,0
"13365",2803,"MidSnake_2803","Jun-11",10.41,"2.04",4.6905,1.39177154,30,5.73,6,2011,0
"13366",2803,"MidSnake_2803","Jul-11",10.95,"4.66",7.722204301,0.465936211,31,5.73,7,2011,1
"13367",2803,"MidSnake_2803","Aug-11",10.34,"5.69",7.954641577,0.485203969,31,3.22,8,2011,0
"13368",2803,"MidSnake_2803","Sep-11",9.26,"4.76",6.979962963,0.535439128,30,3.57,9,2011,1
"13369",2803,"MidSnake_2803","Oct-11",9.18,"0.41",4.63811828,1.598665201,31,3.27,10,2011,1
"13370",2803,"MidSnake_2803","Nov-11",2.79,"-0.004",1.075422222,0.506432236,30,2.05,11,2011,1
"13371",2803,"MidSnake_2803","Dec-11",1.28,"-0.004",0.385122222,0.219738362,30,0.99,12,2011,1
"13372",2804,"MidSnake_2804","Jan-11",0.85,"0.02",0.333172043,0.169478333,31,0.5,1,2011,0
"13373",2804,"MidSnake_2804","Feb-11",0.6,"-0.03",0.254325397,0.155595776,28,0.22,2,2011,1
"13374",2804,"MidSnake_2804","Mar-11",0.74,"0.07",0.534982079,0.136003471,31,0.34,3,2011,0
"13375",2804,"MidSnake_2804","Apr-11",1.01,"0.43",0.827555556,0.093996526,30,0.33,4,2011,1
"13376",2804,"MidSnake_2804","May-11",1.96,"0.27",1.218530466,0.285008864,31,1.37,5,2011,0
"13377",2804,"MidSnake_2804","Jun-11",9.08,"1.37",3.27212963,1.501104958,30,4.66,6,2011,0
"13378",2804,"MidSnake_2804","Jul-11",10.19,"3.98",7.189516129,0.555284651,31,5.01,7,2011,1
"13379",2804,"MidSnake_2804","Aug-11",10.54,"5.28",7.958010753,0.61212014,31,3.28,8,2011,1
"13380",2804,"MidSnake_2804","Sep-11",8.76,"4.45",6.597277778,0.710390639,30,2.89,9,2011,1
"13381",2804,"MidSnake_2804","Oct-11",8.31,"-0.004",3.405379928,1.98128351,31,2.26,10,2011,1
"13382",2804,"MidSnake_2804","Nov-11",1.18,"-0.004",0.175159259,0.112580044,30,1.184,11,2011,0
"13383",2804,"MidSnake_2804","Dec-11",0.1,"-0.004",0.035555556,0.014884313,30,0.08,12,2011,1
"13384",2805,"MidSnake_2805","Jan-11",1.58,"-0.004",0.060236559,0.171734125,31,1.584,1,2011,1
"13385",2805,"MidSnake_2805","Feb-11",2.31,"-0.03",0.181761905,0.366104708,28,1.76,2,2011,1
"13386",2805,"MidSnake_2805","Mar-11",5.46,"-0.03",1.309462366,0.799647471,31,3.82,3,2011,1
"13387",2805,"MidSnake_2805","Apr-11",7.54,"-0.03",2.77237037,0.652772416,30,7.19,4,2011,0
"13388",2805,"MidSnake_2805","May-11",8.31,"0.88",4.000322581,0.458601465,31,6.64,5,2011,1
"13389",2805,"MidSnake_2805","Jun-11",9.75,"2.5",5.228611111,0.556495025,30,5.83,6,2011,0
"13390",2805,"MidSnake_2805","Jul-11",13.76,"3.69",8.439569892,1.209265691,31,7.15,7,2011,1
"13391",2805,"MidSnake_2805","Aug-11",15.39,"6.07",10.20073477,0.552750537,31,7.33,8,2011,1
"13392",2805,"MidSnake_2805","Sep-11",12.96,"5.46",8.989305556,0.25147066,12,6.96,9,2011,1
"13393",2806,"MidSnake_2806","Jan-11",1.23,"0.05",0.347329749,0.295354653,31,1.02,1,2011,0
"13394",2806,"MidSnake_2806","Feb-11",1.31,"0.05",0.304583333,0.284575411,28,0.8,2,2011,1
"13395",2806,"MidSnake_2806","Mar-11",1.61,"0.05",0.571935484,0.240992754,31,1.42,3,2011,1
"13396",2806,"MidSnake_2806","Apr-11",3.03,"0.19",1.397166667,0.251645811,30,2.62,4,2011,1
"13397",2806,"MidSnake_2806","May-11",4.97,"0.88",2.452741935,0.375430917,31,2.87,5,2011,0
"13398",2806,"MidSnake_2806","Jun-11",7.21,"1.12",3.45687037,0.48801523,30,4.58,6,2011,1
"13399",2806,"MidSnake_2806","Jul-11",12.77,"2.82",7.22202509,1.607777001,31,5.62,7,2011,1
"13400",2806,"MidSnake_2806","Aug-11",13.88,"6.56",9.666146953,0.591805477,31,5.14,8,2011,1
"13401",2806,"MidSnake_2806","Sep-11",10.73,"5.25",7.704851852,0.542234057,30,4.79,9,2011,0
"13402",2806,"MidSnake_2806","Oct-11",9.21,"0.05",3.913046595,1.842751654,31,3.34,10,2011,1
"13403",2806,"MidSnake_2806","Nov-11",1.94,"0.02",0.241240741,0.27276807,30,1.7,11,2011,0
"13404",2806,"MidSnake_2806","Dec-11",0.27,"0.05",0.051296296,0.00609338,30,0.22,12,2011,1
"13405",2807,"MidSnake_2807","Jul-11",13.49,"6.4",9.883686869,0.761914753,11,5.53,7,2011,0
"13406",2807,"MidSnake_2807","Aug-11",14.26,"7.31",10.76464158,0.676928833,31,4.73,8,2011,1
"13407",2807,"MidSnake_2807","Sep-11",12.21,"6.5",9.158240741,0.754525541,30,4.26,9,2011,1
"13408",2807,"MidSnake_2807","Oct-11",11,"0.55",5.383154122,2.161973785,31,2.67,10,2011,1
"13409",2807,"MidSnake_2807","Nov-11",3.08,"0.02",0.902685185,0.674538126,30,2.13,11,2011,1
"13410",2807,"MidSnake_2807","Dec-11",0.85,"0.02",0.101462963,0.11761044,30,0.8,12,2011,1
"13411",2808,"MidSnake_2808","Jul-11",13.93,"7.06",10.41185185,0.626315274,6,6.5,7,2011,1
"13412",2808,"MidSnake_2808","Aug-11",15.79,"7.16",11.03844086,0.742839486,31,6.33,8,2011,1
"13413",2808,"MidSnake_2808","Sep-11",13.2,"5.59",8.807351852,0.786021104,30,5.87,9,2011,0
"13414",2808,"MidSnake_2808","Oct-11",11.29,"-0.06",4.71074552,2.320124162,31,3.95,10,2011,1
"13415",2808,"MidSnake_2808","Nov-11",2.23,"-0.03",0.131148148,0.286668764,30,2.02,11,2011,1
"13416",2808,"MidSnake_2808","Dec-11",0.19,"-0.03",-0.006474074,0.006584806,30,0.22,12,2011,0
"13417",2809,"MidSnake_2809","Jul-11",13.44,"6.99",10.20981481,0.606610057,6,6.19,7,2011,1
"13418",2809,"MidSnake_2809","Aug-11",15.29,"7.11",10.85535842,0.7321315,31,5.95,8,2011,1
"13419",2809,"MidSnake_2809","Sep-11",12.94,"5.64",8.737907407,0.763977566,30,5.47,9,2011,0
"13420",2809,"MidSnake_2809","Oct-11",10.98,"0.05",4.700609319,2.26424385,31,3.57,10,2011,1
"13421",2809,"MidSnake_2809","Nov-11",2.23,"0.02",0.195537037,0.276277384,30,1.88,11,2011,1
"13422",2809,"MidSnake_2809","Dec-11",0.24,"-0.17",0.015196296,0.056461326,30,0.22,12,2011,0
"13423",2810,"MidSnake_2810","Jul-11",13.16,"6.88",9.970092593,0.606992731,6,5.91,7,2011,0
"13424",2810,"MidSnake_2810","Aug-11",15.22,"6.91",10.59396057,0.727507028,31,5.92,8,2011,1
"13425",2810,"MidSnake_2810","Sep-11",12.79,"5.79",9.001865079,0.516331184,14,5.73,9,2011,1
"13426",2811,"MidSnake_2811","Jul-11",11.46,"6.48",9.195222222,0.636252119,5,4.59,7,2011,1
"13427",2811,"MidSnake_2811","Aug-11",12.72,"6.71",9.714301075,0.654000525,31,3.75,8,2011,1
"13428",2811,"MidSnake_2811","Sep-11",10.61,"5.51",7.922259259,0.67998934,30,3.55,9,2011,0
"13429",2811,"MidSnake_2811","Oct-11",9.48,"0.05",4.326075269,2.043444632,31,2.98,10,2011,1
"13430",2811,"MidSnake_2811","Nov-11",2.23,"-0.004",0.342414815,0.32001568,30,1.74,11,2011,1
"13431",2811,"MidSnake_2811","Dec-11",0.49,"0.07",0.097907407,0.023803726,30,0.42,12,2011,0
"13432",2812,"MidSnake_2812","Jul-11",14.4,"7.39",11.06822222,0.747564193,5,6.62,7,2011,1
"13433",2812,"MidSnake_2812","Aug-11",16.41,"7.46",11.68001792,0.773225959,31,6.39,8,2011,0
"13434",2812,"MidSnake_2812","Sep-11",13.06,"5.77",9.254018519,0.799655387,30,5.85,9,2011,1
"13435",2812,"MidSnake_2812","Oct-11",11.51,"-0.11",4.996516129,2.425550884,31,4.1,10,2011,1
"13436",2812,"MidSnake_2812","Nov-11",2.58,"-0.11",0.1511,0.331355796,30,2.15,11,2011,1
"13437",2812,"MidSnake_2812","Dec-11",0.05,"-0.08",-0.074466667,0.008865025,30,0.13,12,2011,1
"13438",2813,"MidSnake_2813","Jan-11",1.12,"-0.004",0.319835125,0.25712379,31,0.86,1,2011,0
"13439",2813,"MidSnake_2813","Feb-11",1.12,"0.02",0.297638889,0.285533002,28,0.5,2,2011,0
"13440",2813,"MidSnake_2813","Mar-11",2.28,"-0.004",0.654275986,0.255080579,31,1.65,3,2011,0
"13441",2813,"MidSnake_2813","Apr-11",3.45,"0.07",1.597722222,0.312269101,30,3.25,4,2011,1
"13442",2813,"MidSnake_2813","May-11",6.3,"0.71",3.066810036,0.499010048,31,3.48,5,2011,1
"13443",2813,"MidSnake_2813","Jun-11",9.7,"2.04",4.678277778,0.791699883,30,5.42,6,2011,1
"13444",2813,"MidSnake_2813","Jul-11",12.12,"4.08",8.641397849,0.943710334,31,5.65,7,2011,1
"13445",2813,"MidSnake_2813","Aug-11",13.13,"6.96",9.901415771,0.651813296,31,3.98,8,2011,1
"13446",2813,"MidSnake_2813","Sep-11",10.88,"5.69",8.081481481,0.665966959,30,3.67,9,2011,1
"13447",2813,"MidSnake_2813","Oct-11",9.7,"0.16",4.408243728,2.061079006,31,2.56,10,2011,1
"13448",2813,"MidSnake_2813","Nov-11",2.61,"-0.004",0.296274074,0.349602239,30,1.71,11,2011,1
"13449",2813,"MidSnake_2813","Dec-11",0.46,"0.02",0.045537037,0.025177312,30,0.41,12,2011,1
"13450",2814,"MidSnake_2814","Jan-11",2.26,"-0.004",0.227573477,0.300598097,31,1.88,1,2011,1
"13451",2814,"MidSnake_2814","Feb-11",3.35,"-0.004",0.481916667,0.704488778,28,1.96,2,2011,1
"13452",2814,"MidSnake_2814","Mar-11",8.19,"0.02",2.75218638,1.271716355,31,3.77,3,2011,1
"13453",2814,"MidSnake_2814","Apr-11",8.74,"1.75",5.070296296,0.796274554,30,5.88,4,2011,1
"13454",2814,"MidSnake_2814","May-11",11.63,"3.27",7.065806452,0.814853364,31,6.46,5,2011,0
"13455",2814,"MidSnake_2814","Jun-11",13.93,"4.81",8.988962963,1.112792184,30,6.32,6,2011,1
"13456",2814,"MidSnake_2814","Jul-11",19.29,"6.96",13.96715054,1.872664618,31,6.35,7,2011,1
"13457",2814,"MidSnake_2814","Aug-11",21.81,"12.63",17.04229391,0.95877647,31,5.46,8,2011,1
"13458",2814,"MidSnake_2814","Sep-11",18.22,"9.65",13.86464815,1.350500518,30,5.41,9,2011,0
"13459",2814,"MidSnake_2814","Oct-11",16.03,"0.98",7.702293907,3.114594022,31,3.27,10,2011,1
"13460",2814,"MidSnake_2814","Nov-11",5.51,"-0.004",1.093151852,0.851904448,30,2.64,11,2011,1
"13461",2814,"MidSnake_2814","Dec-11",0.68,"-0.004",0.046585185,0.017857196,30,0.684,12,2011,1
"13462",2815,"MidSnake_2815","Jan-11",0.93,"0.07",0.341433692,0.200523942,31,0.55,1,2011,1
"13463",2815,"MidSnake_2815","Feb-11",0.6,"0.05",0.198611111,0.125369367,28,0.27,2,2011,1
"13464",2815,"MidSnake_2815","Mar-11",0.6,"0.13",0.271523297,0.081203267,31,0.33,3,2011,1
"13465",2815,"MidSnake_2815","Apr-11",1.07,"0.16",0.587148148,0.162446424,30,0.71,4,2011,1
"13466",2815,"MidSnake_2815","May-11",2.26,"0.21",1.191648746,0.333170963,31,1.24,5,2011,1
"13467",2815,"MidSnake_2815","Jun-11",7.92,"1.15",2.499018519,1.260074529,30,3.77,6,2011,0
"13468",2815,"MidSnake_2815","Jul-11",13.01,"4.58",9.938817204,1.274600226,31,4.53,7,2011,1
"13469",2815,"MidSnake_2815","Aug-11",12.87,"6.91",9.992939068,0.841331203,31,3.11,8,2011,1
"13470",2815,"MidSnake_2815","Sep-11",9.36,"4.79",7.242666667,0.794711184,30,2.66,9,2011,1
"13471",2815,"MidSnake_2815","Oct-11",8.59,"0.05",3.632275986,2.073351253,31,3.34,10,2011,0
"13472",2815,"MidSnake_2815","Nov-11",1.56,"0.02",0.148574074,0.091694316,30,1.51,11,2011,0
"13473",2815,"MidSnake_2815","Dec-11",0.27,"0.07",0.158074074,0.032091071,30,0.09,12,2011,1
"13474",2816,"MidSnake_2816","Jul-11",10.17,"5.79",8.201944444,0.530818434,4,4.3,7,2011,0
"13475",2816,"MidSnake_2816","Aug-11",11.07,"5.74",8.393261649,0.531097469,31,3.59,8,2011,0
"13476",2816,"MidSnake_2816","Sep-11",9.5,"5.28",7.338373016,0.397567059,14,3.2,9,2011,1
"13477",2817,"MidSnake_2817","Jul-11",10.34,"5.89",8.439722222,0.555789858,4,4.32,7,2011,0
"13478",2817,"MidSnake_2817","Aug-11",11.41,"5.94",8.683494624,0.551937817,31,3.6,8,2011,1
"13479",2817,"MidSnake_2817","Sep-11",9.41,"5.25",7.521944444,0.441412293,14,3.06,9,2011,1
"13480",2818,"MidSnake_2818","Jul-04",15.62,"6.93",12.04826389,0.940395157,24,6.65,7,2004,1
"13481",2818,"MidSnake_2818","Aug-04",15.78,"5.69",11.17290323,1.56675892,31,6.03,8,2004,1
"13482",2819,"MidSnake_2819","Jul-04",12.76,"6.72",9.822028986,0.601503001,23,4.64,7,2004,0
"13483",2819,"MidSnake_2819","Aug-04",12.14,"6.09",9.040967742,0.657519015,31,4.8,8,2004,1
"13484",2820,"MidSnake_2820","Jul-04",12.3,"6.08",9.35076087,0.558042717,23,5.13,7,2004,1
"13485",2820,"MidSnake_2820","Aug-04",12.46,"5.46",8.831935484,0.769986062,31,5.6,8,2004,1
"13486",2821,"MidSnake_2821","Jul-05",12.71,"4.66",8.916421371,0.723152015,31,5.57,7,2005,1
"13487",2821,"MidSnake_2821","Aug-05",11.78,"4.97",8.538356855,0.946676317,31,4.02,8,2005,1
"13488",2821,"MidSnake_2821","Sep-05",9.76,"3.1",6.48465625,1.179306201,20,3.71,9,2005,0
"13489",2822,"MidSnake_2822","Jul-05",13.28,"6.16",10.26688508,0.930827393,31,3.87,7,2005,1
"13490",2822,"MidSnake_2822","Aug-05",13.13,"6.16",9.90344422,1.097272766,31,3.39,8,2005,0
"13491",2822,"MidSnake_2822","Sep-05",10.03,"3.98",6.906192708,1.26251901,20,2.93,9,2005,1
"13492",2823,"MidSnake_2823","Jul-05",15.65,"7.75",11.56226563,0.741562276,24,5.42,7,2005,0
"13493",2823,"MidSnake_2823","Aug-05",15.65,"5.88",10.68601815,1.306928063,31,5.4,8,2005,1
"13494",2823,"MidSnake_2823","Sep-05",12.06,"3.55",7.159713542,1.453324517,20,5.25,9,2005,0
"13495",2824,"MidSnake_2824","Jul-05",13,"7",9.989809783,0.708261051,23,4.5,7,2005,1
"13496",2824,"MidSnake_2824","Aug-05",12.5,"4",8.810483871,1.273258499,31,5,8,2005,1
"13497",2824,"MidSnake_2824","Sep-05",9.5,"4",6.75,0.392650996,9,5,9,2005,1
"13498",2825,"MidSnake_2825","Jul-05",15.5,"7",10.7357337,0.514696845,23,7.5,7,2005,1
"13499",2825,"MidSnake_2825","Aug-05",15.5,"3.5",9.741431452,1.201892217,31,9,8,2005,1
"13500",2825,"MidSnake_2825","Sep-05",13,"3.5",7.800347222,0.475265768,9,9,9,2005,1
"13501",2826,"MidSnake_2826","Jul-05",17,"7",11.80133929,0.783903974,21,8.5,7,2005,0
"13502",2826,"MidSnake_2826","Aug-05",16,"5",10.20665323,1.40332282,31,7,8,2005,1
"13503",2826,"MidSnake_2826","Sep-05",12,"4.5",7.950772849,0.337020859,9,6.5,9,2005,1
"13504",2827,"MidSnake_2827","Jul-05",14.51,"7.51",11.36881793,0.778444848,23,4.97,7,2005,1
"13505",2827,"MidSnake_2827","Aug-05",14.35,"5.32",10.08945565,1.317979551,31,4.68,8,2005,0
"13506",2827,"MidSnake_2827","Sep-05",10.31,"2.5",6.335277778,1.300156372,30,4.52,9,2005,1
"13507",2827,"MidSnake_2827","Oct-05",7.36,"0.57",3.560561343,1.124886616,18,3.96,10,2005,1
"13508",2828,"MidSnake_2828","Jul-05",16.26,"6.61",11.15138134,0.734976709,23,8.09,7,2005,1
"13509",2828,"MidSnake_2828","Aug-05",15.78,"5.37",10.58773522,0.85402738,31,7.92,8,2005,1
"13510",2828,"MidSnake_2828","Sep-05",13.12,"3.5",7.700050154,1.194247485,27,6.98,9,2005,1
"13511",2829,"MidSnake_2829","Aug-06",12,"4.5",8.84765625,0.860080992,28,4,8,2006,1
"13512",2829,"MidSnake_2829","Sep-06",10,"2",6.208125,1.919680955,25,4,9,2006,1
"13513",2830,"MidSnake_2830","Jul-06",21.14,"9.46",14.93240385,1.245090611,26,8.47,7,2006,1
"13514",2830,"MidSnake_2830","Aug-06",18.55,"6.38",12.88652218,1.184447701,31,7.95,8,2006,1
"13515",2830,"MidSnake_2830","Sep-06",15.04,"3.42",9.829776042,2.128952135,20,6.49,9,2006,0
"13516",2831,"MidSnake_2831","Jul-06",27.3,"11.75",19.19093378,1.957740854,28,11.96,7,2006,1
"13517",2831,"MidSnake_2831","Aug-06",24.32,"14.22",19.28599462,0.843424326,31,9.12,8,2006,1
"13518",2831,"MidSnake_2831","Sep-06",21.45,"10.35",15.92944792,1.914538295,20,5.61,9,2006,0
"13519",2832,"MidSnake_2832","Jul-06",25.71,"10.22",16.99421503,1.482761656,28,12.73,7,2006,0
"13520",2832,"MidSnake_2832","Aug-06",23.63,"5.42",14.69698253,1.466965445,31,13.54,8,2006,1
"13521",2832,"MidSnake_2832","Sep-06",21.45,"2.13",10.74641667,2.370841027,20,13.92,9,2006,1
"13522",2833,"MidSnake_2833","Jul-06",17.55,"9.59",13.04910326,0.996385773,23,5.6,7,2006,1
"13523",2833,"MidSnake_2833","Aug-06",16.12,"4.8",10.62945228,1.131792343,31,5.87,8,2006,1
"13524",2833,"MidSnake_2833","Sep-06",13.62,"2.92",8.376140625,1.972691936,20,5.88,9,2006,1
"13525",2834,"MidSnake_2834","Jul-06",12.25,"5.91",8.736546875,0.52859721,20,5.42,7,2006,1
"13526",2834,"MidSnake_2834","Aug-06",11.32,"3.73",7.520544355,0.593516058,31,5.42,8,2006,1
"13527",2834,"MidSnake_2834","Sep-06",9,"2.31",5.892927083,1.077201761,20,4.97,9,2006,0
"13528",2835,"MidSnake_2835","Jul-06",11.87,"6.17",8.592481399,0.593462871,28,4.32,7,2006,1
"13529",2835,"MidSnake_2835","Aug-06",11.26,"4.76",8.073914651,0.515535865,31,4.33,8,2006,1
"13530",2835,"MidSnake_2835","Sep-06",10.33,"3.67",6.770401042,1.021282861,20,4.01,9,2006,1
"13531",2836,"MidSnake_2836","Jul-06",12.41,"6.07",8.955229167,0.57807967,20,5.41,7,2006,1
"13532",2836,"MidSnake_2836","Aug-06",11.33,"3.57",7.641102151,0.638335382,31,5.42,8,2006,0
"13533",2836,"MidSnake_2836","Sep-06",9.16,"2.16",5.958229167,1.161894956,20,4.97,9,2006,1
"13534",2837,"MidSnake_2837","Jul-06",14.77,"6.28",10.05136089,0.997886135,31,6.17,7,2006,0
"13535",2837,"MidSnake_2837","Aug-06",12.76,"4.88",9.072211022,0.650078653,31,5.55,8,2006,1
"13536",2837,"MidSnake_2837","Sep-06",10.29,"2.85",6.706184028,1.304020801,30,4.78,9,2006,0
"13537",2837,"MidSnake_2837","Oct-06",7.67,"4.57",6.143809524,0.368945407,7,2.64,10,2006,1
"13538",2838,"MidSnake_2838","Jul-06",14.82,"6.64",10.05349126,0.783863874,31,6.79,7,2006,1
"13539",2838,"MidSnake_2838","Aug-06",17.03,"4.15",9.156155914,0.773839387,31,10.38,8,2006,1
"13540",2838,"MidSnake_2838","Sep-06",10.03,"1.01",6.202628472,1.633126038,30,5.88,9,2006,1
"13541",2838,"MidSnake_2838","Oct-06",7.26,"3.06",5.594270833,0.604009034,7,3.58,10,2006,0
"13542",2839,"MidSnake_2839","Jul-06",11.8,"6.09",8.462940188,0.627089335,31,4.17,7,2006,1
"13543",2839,"MidSnake_2839","Aug-06",11.03,"5.01",8.11500672,0.433943869,31,4.16,8,2006,0
"13544",2839,"MidSnake_2839","Sep-06",9.48,"3.76",6.42103125,0.95782964,30,3.86,9,2006,0
"13545",2839,"MidSnake_2839","Oct-06",7.33,"4.7",6.013333333,0.238845936,7,2.32,10,2006,1
"13546",2840,"MidSnake_2840","Jul-06",25.38,"10.02",16.87682664,1.402189512,28,12.72,7,2006,1
"13547",2840,"MidSnake_2840","Aug-06",19.65,"10.49",13.80077957,1.111304731,31,8.36,8,2006,1
"13548",2840,"MidSnake_2840","Sep-06",13.9,"8.01",10.69269097,0.995182177,30,2.8,9,2006,1
"13549",2840,"MidSnake_2840","Oct-06",10.96,"3.96",7.506532258,1.733371106,31,2.32,10,2006,1
"13550",2840,"MidSnake_2840","Nov-06",4.43,"3.8",4.119635417,0.079328542,2,0.63,11,2006,0
"13551",2841,"MidSnake_2841","Jul-06",14.41,"5.88",9.249606855,0.731227376,31,6.97,7,2006,1
"13552",2841,"MidSnake_2841","Aug-06",13.78,"4.16",8.524391801,0.578416666,31,7.29,8,2006,1
"13553",2841,"MidSnake_2841","Sep-06",11.61,"2.59",6.344371528,1.130509156,30,6.98,9,2006,1
"13554",2841,"MidSnake_2841","Oct-06",8.52,"4.01",6.004345238,0.396335458,7,4.51,10,2006,1
"13555",2842,"MidSnake_2842","Jul-06",14.96,"7.39",10.95604911,1.033602813,28,5.4,7,2006,0
"13556",2842,"MidSnake_2842","Aug-06",13.56,"4.91",9.777016129,0.880379258,31,4.93,8,2006,1
"13557",2842,"MidSnake_2842","Sep-06",11.7,"2.73",6.896684028,1.777829963,30,4.94,9,2006,1
"13558",2842,"MidSnake_2842","Oct-06",9.08,"0.19",4.426961051,1.670634378,23,4.2,10,2006,0
"13559",2843,"MidSnake_2843","Jul-06",11.45,"5.72",7.9221875,0.355596114,19,5.42,7,2006,1
"13560",2843,"MidSnake_2843","Aug-06",8.97,"4.95",6.614206989,0.325888045,31,3.72,8,2006,1
"13561",2843,"MidSnake_2843","Sep-06",6.97,"4.8",5.755677083,0.242879329,20,2.01,9,2006,0
"13562",2844,"MidSnake_2844","Jul-07",11.8,"6.6",8.405952381,0.23368629,21,4.7,7,2007,0
"13563",2844,"MidSnake_2844","Aug-07",11.4,"6.1",8.023790323,0.399302515,31,4.3,8,2007,0
"13564",2844,"MidSnake_2844","Sep-07",10.4,"5.4",7.550284091,0.649018873,11,3.4,9,2007,0
